TIMESTAMP,1,2,3
2012-04-01 01:00:00,0.7541025641025642,0.647327935222672,0.799
2012-04-01 02:00:00,0.555,0.6218218623481779,0.8175
2012-04-01 03:00:00,0.43839743589743607,0.47269230769230797,0.5715
2012-04-01 04:00:00,0.14544871794871803,0.0988663967611336,0.063775
2012-04-01 05:00:00,0.111987179487179,0.10439271255060699,0.1037
2012-04-01 06:00:00,0.0572435897435897,0.0726315789473684,0.054575
2012-04-01 07:00:00,0.0887179487179487,0.295607287449393,0.12335
2012-04-01 08:00:00,0.0300641025641026,0.10763157894736801,0.027875
2012-04-01 09:00:00,0.00012820512820512802,0.0,0.000125
2012-04-01 10:00:00,0.0,0.0,0.0
2012-04-01 11:00:00,0.0,0.0,0.0
2012-04-01 12:00:00,0.0,0.0,0.0
2012-04-01 13:00:00,0.0,0.0,0.0
2012-04-01 14:00:00,0.0,0.0,0.0
2012-04-01 15:00:00,0.0,0.0,0.0
2012-04-01 16:00:00,0.0,0.0,0.0
2012-04-01 17:00:00,0.0,0.0,0.0
2012-04-01 18:00:00,0.0,0.0,0.0
2012-04-01 19:00:00,0.0,0.0,0.0
2012-04-01 20:00:00,0.0,0.0,0.0
2012-04-01 21:00:00,0.00634615384615385,0.0077327935222672095,0.028999999999999998
2012-04-01 22:00:00,0.0715384615384615,0.0747975708502024,0.249625
2012-04-01 23:00:00,0.229166666666667,0.151862348178138,0.2528
2012-04-02 00:00:00,0.346474358974359,0.256842105263158,0.1542
2012-04-02 01:00:00,0.656858974358974,0.41850202429149796,0.522925
2012-04-02 02:00:00,0.7714102564102571,0.675971659919028,0.74305
2012-04-02 03:00:00,0.6137820512820511,0.841032388663968,0.80345
2012-04-02 04:00:00,0.554807692307692,0.829838056680162,0.734025
2012-04-02 05:00:00,0.458910256410256,0.701943319838057,0.591475
2012-04-02 06:00:00,0.19826923076923103,0.574736842105263,0.374025
2012-04-02 07:00:00,0.0850641025641026,0.42097165991902796,0.10665
2012-04-02 08:00:00,0.011474358974358998,0.0947975708502024,0.014125
2012-04-02 09:00:00,0.00012820512820512802,0.0,7.5e-05
2012-04-02 10:00:00,0.0,0.0,0.0
2012-04-02 11:00:00,0.0,0.0,0.0
2012-04-02 12:00:00,0.0,0.0,0.0
2012-04-02 13:00:00,0.0,0.0,0.0
2012-04-02 14:00:00,0.0,0.0,0.0
2012-04-02 15:00:00,0.0,0.0,0.0
2012-04-02 16:00:00,0.0,0.0,0.0
2012-04-02 17:00:00,0.0,0.0,0.0
2012-04-02 18:00:00,0.0,0.0,0.0
2012-04-02 19:00:00,0.0,0.0,0.0
2012-04-02 20:00:00,0.0,0.0,0.0
2012-04-02 21:00:00,0.015,0.0146761133603239,0.013000000000000001
2012-04-02 22:00:00,0.0862820512820513,0.0531174089068826,0.0857
2012-04-02 23:00:00,0.31525641025641,0.212125506072875,0.30815
2012-04-03 00:00:00,0.5145512820512821,0.4268218623481779,0.6529
2012-04-03 01:00:00,0.7346153846153849,0.5767004048583,0.775475
2012-04-03 02:00:00,0.6752564102564101,0.529271255060729,0.62595
2012-04-03 03:00:00,0.618910256410256,0.6717611336032391,0.75515
2012-04-03 04:00:00,0.5141666666666671,0.72919028340081,0.701375
2012-04-03 05:00:00,0.43647435897435904,0.6811336032388661,0.554825
2012-04-03 06:00:00,0.248397435897436,0.588441295546559,0.3636
2012-04-03 07:00:00,0.0720512820512821,0.319230769230769,0.1234
2012-04-03 08:00:00,0.0126282051282051,0.0304858299595142,0.018175
2012-04-03 09:00:00,0.00012820512820512802,0.0,0.000125
2012-04-03 10:00:00,0.0,0.0,0.0
2012-04-03 11:00:00,0.0,0.0,0.0
2012-04-03 12:00:00,0.0,0.0,0.0
2012-04-03 13:00:00,0.0,0.0,0.0
2012-04-03 14:00:00,0.0,0.0,0.0
2012-04-03 15:00:00,0.0,0.0,0.0
2012-04-03 16:00:00,0.0,0.0,0.0
2012-04-03 17:00:00,0.0,0.0,0.0
2012-04-03 18:00:00,0.0,0.0,0.0
2012-04-03 19:00:00,0.0,0.0,0.0
2012-04-03 20:00:00,0.0,0.0,0.0
2012-04-03 21:00:00,0.0167307692307692,0.008542510121457491,0.019075
2012-04-03 22:00:00,0.213653846153846,0.0754048582995951,0.31885
2012-04-03 23:00:00,0.565384615384615,0.265445344129555,0.53745
2012-04-04 00:00:00,0.708782051282051,0.45190283400809705,0.6823
2012-04-04 01:00:00,0.7541025641025642,0.6120242914979761,0.770225
2012-04-04 02:00:00,0.7458974358974358,0.7144736842105259,0.765325
2012-04-04 03:00:00,0.6827564102564101,0.633117408906883,0.631475
2012-04-04 04:00:00,0.521025641025641,0.7330769230769231,0.831
2012-04-04 05:00:00,0.33846153846153804,0.644412955465587,0.554825
2012-04-04 06:00:00,0.209935897435897,0.428036437246964,0.13915
2012-04-04 07:00:00,0.0485897435897436,0.401153846153846,0.091025
2012-04-04 08:00:00,0.0144230769230769,0.0887651821862348,0.014975
2012-04-04 09:00:00,6.41025641025641e-05,0.0,7.5e-05
2012-04-04 10:00:00,0.0,0.0,0.0
2012-04-04 11:00:00,0.0,0.0,0.0
2012-04-04 12:00:00,0.0,0.0,0.0
2012-04-04 13:00:00,0.0,0.0,0.0
2012-04-04 14:00:00,0.0,0.0,0.0
2012-04-04 15:00:00,0.0,0.0,0.0
2012-04-04 16:00:00,0.0,0.0,0.0
2012-04-04 17:00:00,0.0,0.0,0.0
2012-04-04 18:00:00,0.0,0.0,0.0
2012-04-04 19:00:00,0.0,0.0,0.0
2012-04-04 20:00:00,0.0,0.0,0.0
2012-04-04 21:00:00,0.00134615384615385,0.00210526315789474,0.0035
2012-04-04 22:00:00,0.0183974358974359,0.0222874493927126,0.0337
2012-04-04 23:00:00,0.0506410256410256,0.0559716599190283,0.085125
2012-04-05 00:00:00,0.0658333333333333,0.0846558704453441,0.1357
2012-04-05 01:00:00,0.11480769230769199,0.12062753036437199,0.177075
2012-04-05 02:00:00,0.14391025641025598,0.15406882591093102,0.1975
2012-04-05 03:00:00,0.29166666666666696,0.218846153846154,0.302725
2012-04-05 04:00:00,0.530576923076923,0.431072874493927,0.5678
2012-04-05 05:00:00,0.43474358974359006,0.7033805668016191,0.5574
2012-04-05 06:00:00,0.194487179487179,0.563380566801619,0.348825
2012-04-05 07:00:00,0.0571794871794872,0.309230769230769,0.135725
2012-04-05 08:00:00,0.0125641025641026,0.0530161943319838,0.0256
2012-04-05 09:00:00,6.41025641025641e-05,0.0,5e-05
2012-04-05 10:00:00,0.0,0.0,0.0
2012-04-05 11:00:00,0.0,0.0,0.0
2012-04-05 12:00:00,0.0,0.0,0.0
2012-04-05 13:00:00,0.0,0.0,0.0
2012-04-05 14:00:00,0.0,0.0,0.0
2012-04-05 15:00:00,0.0,0.0,0.0
2012-04-05 16:00:00,0.0,0.0,0.0
2012-04-05 17:00:00,0.0,0.0,0.0
2012-04-05 18:00:00,0.0,0.0,0.0
2012-04-05 19:00:00,0.0,0.0,0.0
2012-04-05 20:00:00,0.0,0.0,0.0
2012-04-05 21:00:00,0.0158974358974359,0.00668016194331984,0.003975
2012-04-05 22:00:00,0.196153846153846,0.0812550607287449,0.085075
2012-04-05 23:00:00,0.5737179487179489,0.232267206477733,0.374
2012-04-06 00:00:00,0.6659615384615379,0.521234817813765,0.70775
2012-04-06 01:00:00,0.7657051282051278,0.6211133603238871,0.74365
2012-04-06 02:00:00,0.685769230769231,0.541295546558704,0.743225
2012-04-06 03:00:00,0.592051282051282,0.789028340080972,0.77085
2012-04-06 04:00:00,0.57025641025641,0.743562753036437,0.6589
2012-04-06 05:00:00,0.401153846153846,0.5879757085020239,0.484325
2012-04-06 06:00:00,0.21141025641025601,0.43004048582996,0.3142
2012-04-06 07:00:00,0.0738461538461539,0.228562753036437,0.11995
2012-04-06 08:00:00,0.0173717948717949,0.0257894736842105,0.014775
2012-04-06 09:00:00,6.41025641025641e-05,0.0,2.5e-05
2012-04-06 10:00:00,0.0,0.0,0.0
2012-04-06 11:00:00,0.0,0.0,0.0
2012-04-06 12:00:00,0.0,0.0,0.0
2012-04-06 13:00:00,0.0,0.0,0.0
2012-04-06 14:00:00,0.0,0.0,0.0
2012-04-06 15:00:00,0.0,0.0,0.0
2012-04-06 16:00:00,0.0,0.0,0.0
2012-04-06 17:00:00,0.0,0.0,0.0
2012-04-06 18:00:00,0.0,0.0,0.0
2012-04-06 19:00:00,0.0,0.0,0.0
2012-04-06 20:00:00,0.0,0.0,0.0
2012-04-06 21:00:00,0.0125,0.00574898785425101,0.010925
2012-04-06 22:00:00,0.24833333333333302,0.0591497975708502,0.354925
2012-04-06 23:00:00,0.6466666666666671,0.279838056680162,0.61355
2012-04-07 00:00:00,0.7802564102564101,0.5168421052631579,0.76225
2012-04-07 01:00:00,0.8294230769230769,0.681558704453441,0.834775
2012-04-07 02:00:00,0.813589743589744,0.7829757085020241,0.855
2012-04-07 03:00:00,0.7580769230769231,0.82834008097166,0.820225
2012-04-07 04:00:00,0.6415384615384621,0.8284412955465591,0.72815
2012-04-07 05:00:00,0.4725,0.7616396761133599,0.5779
2012-04-07 06:00:00,0.24878205128205103,0.6257489878542509,0.36355
2012-04-07 07:00:00,0.0562179487179487,0.41267206477732793,0.11015
2012-04-07 08:00:00,0.00916666666666667,0.0874696356275304,0.01215
2012-04-07 09:00:00,6.41025641025641e-05,0.0,2.5e-05
2012-04-07 10:00:00,0.0,0.0,0.0
2012-04-07 11:00:00,0.0,0.0,0.0
2012-04-07 12:00:00,0.0,0.0,0.0
2012-04-07 13:00:00,0.0,0.0,0.0
2012-04-07 14:00:00,0.0,0.0,0.0
2012-04-07 15:00:00,0.0,0.0,0.0
2012-04-07 16:00:00,0.0,0.0,0.0
2012-04-07 17:00:00,0.0,0.0,0.0
2012-04-07 18:00:00,0.0,0.0,0.0
2012-04-07 19:00:00,0.0,0.0,0.0
2012-04-07 20:00:00,0.0,0.0,0.0
2012-04-07 21:00:00,0.00916666666666667,0.00269230769230769,0.00535
2012-04-07 22:00:00,0.10141025641025599,0.0446558704453441,0.02615
2012-04-07 23:00:00,0.314615384615385,0.175202429149798,0.096375
2012-04-08 00:00:00,0.269102564102564,0.174048582995951,0.286625
2012-04-08 01:00:00,0.362820512820513,0.532995951417004,0.48075
2012-04-08 02:00:00,0.39692307692307705,0.686032388663968,0.518975
2012-04-08 03:00:00,0.565576923076923,0.555991902834008,0.6688
2012-04-08 04:00:00,0.454294871794872,0.7978137651821859,0.610275
2012-04-08 05:00:00,0.44294871794871793,0.740607287449393,0.51865
2012-04-08 06:00:00,0.219935897435897,0.598603238866397,0.277325
